molecule_cheml_id,bioactivity_class,pIC50
CHEMBL1083653,active,7.920818753952375
CHEMBL1444,active,8.00436480540245
CHEMBL132530,active,7.313363730737707
CHEMBL1200374,active,7.300162274132754
CHEMBL2179114,active,7.698970004336019
CHEMBL2179112,active,6.742081549685942
CHEMBL2179111,active,7.080921907623926
CHEMBL2179110,active,7.928117992693875
CHEMBL2179109,active,6.949620243738543
CHEMBL2179108,inactive,4.742321425130816
CHEMBL9352,active,6.638272163982407
CHEMBL2208141,inactive,4.301029995663981
CHEMBL2208140,inactive,4.301029995663981
CHEMBL2208131,inactive,4.301029995663981
CHEMBL1939530,inactive,4.301029995663981
CHEMBL264401,inactive,4.485452247339714
CHEMBL165,inactive,4.5951662833800615
CHEMBL488,inactive,4.54515513999149
CHEMBL2235953,active,6.154901959985743
CHEMBL2235950,active,6.259637310505756
CHEMBL488,inactive,4.54515513999149
CHEMBL2282047,inactive,4.924453038607469
CHEMBL2312963,active,6.609064892896621
CHEMBL2312962,active,7.494850021680094
CHEMBL2312961,active,7.259637310505756
CHEMBL2312960,active,7.721246399047171
CHEMBL2312959,active,6.935542010773082
CHEMBL2312958,active,7.130768280269024
CHEMBL2312957,active,7.036212172654444
CHEMBL2312957,active,6.563837352959244
CHEMBL2312957,active,6.906578314837765
CHEMBL2312956,active,7.229147988357855
CHEMBL2312955,active,7.091514981121351
CHEMBL2312954,active,6.055517327849832
CHEMBL2312953,active,6.978810700930062
CHEMBL2312952,active,7.130768280269024
CHEMBL2312951,active,6.051098239029786
CHEMBL2312949,active,6.247951552180561
CHEMBL1444,active,7.443697499232712
CHEMBL9298,active,7.387216143280264
CHEMBL2163639,active,6.642065152999546
CHEMBL2312972,active,6.853871964321762
CHEMBL9298,active,7.387216143280264
CHEMBL2333336,active,6.769551078621726
CHEMBL2333335,active,6.585026652029182
CHEMBL2333334,active,6.247951552180561
CHEMBL2333333,active,6.2403321553103694
CHEMBL2333332,active,6.07727454200674
CHEMBL2333331,active,6.3979400086720375
CHEMBL2333328,active,6.522878745280337
CHEMBL2333327,active,6.337242168318426
CHEMBL2333326,active,6.318758762624412
CHEMBL78322,active,6.026872146400302
CHEMBL307160,active,6.013228265733755
CHEMBL1444,active,7.781727146428552
CHEMBL2336855,active,6.662680534143072
CHEMBL2336854,active,6.628322705191338
CHEMBL2336853,active,6.691777180778978
CHEMBL2336852,active,6.954325033230895
CHEMBL2336851,active,7.240861183718834
CHEMBL2336850,active,7.328641996556509
CHEMBL2336849,active,7.592439150513638
CHEMBL2336848,active,7.310424784240062
CHEMBL2336847,active,8.20551195334083
CHEMBL2336865,active,7.568475415812549
CHEMBL2336864,active,7.24542234395527
CHEMBL2336863,active,6.857860919867865
CHEMBL2336862,active,6.7851296713887805
CHEMBL2336861,active,7.669789215428472
CHEMBL2336860,active,7.780415473785745
CHEMBL2336859,active,8.30715308072277
CHEMBL2336858,active,7.111483538925055
CHEMBL2336857,active,6.827017810494131
CHEMBL2336856,active,8.045275209020938
CHEMBL2137046,inactive,3.275724130399211
CHEMBL149791,inactive,4.604149623981219
CHEMBL2386285,active,7.114638779968488
CHEMBL3350384,active,6.990549104201306
CHEMBL2386285,active,7.045757490560675
CHEMBL3350384,active,7.045757490560675
CHEMBL2431527,inactive,4.962573502059376
CHEMBL2431525,inactive,4.327902142064283
CHEMBL2431524,inactive,4.536107011014093
CHEMBL132530,inactive,4.23210238398191
CHEMBL1444,active,8.468521082957745
CHEMBL2442766,active,6.229147988357855
CHEMBL2442763,inactive,5.0
CHEMBL2442762,active,7.876148359032914
CHEMBL2442761,inactive,5.0
CHEMBL2442760,active,8.508638306165727
CHEMBL2442759,active,8.221848749616356
CHEMBL2442758,active,8.275724130399212
CHEMBL2442757,active,6.342944147142896
CHEMBL2442756,active,7.943095148663527
CHEMBL2442755,inactive,5.0
CHEMBL2442753,inactive,5.0
CHEMBL2440145,active,6.035269078946371
CHEMBL2442771,inactive,5.0
CHEMBL2442770,inactive,5.0
CHEMBL2442769,inactive,5.0
CHEMBL2442768,inactive,5.0
CHEMBL2442767,inactive,5.0
CHEMBL3099735,active,6.187086643357144
CHEMBL3099686,active,7.301029995663981
CHEMBL2011186,inactive,4.356547323513812
CHEMBL2011177,inactive,4.769551078621726
CHEMBL275638,inactive,5.0
CHEMBL1444,active,8.55284196865778
CHEMBL3105528,active,6.096910013008056
CHEMBL3105527,inactive,4.173277479831008
CHEMBL3105524,inactive,3.721246399047171
CHEMBL3105522,inactive,4.698970004336019
CHEMBL3105521,inactive,4.481486060122113
CHEMBL3105520,inactive,4.455931955649724
CHEMBL3105519,inactive,4.619788758288394
CHEMBL3105517,inactive,4.823908740944319
CHEMBL399910,active,6.045757490560675
CHEMBL117,active,6.096910013008056
CHEMBL53343,inactive,4.903089986991944
CHEMBL3134111,inactive,4.97061622231479
CHEMBL3134115,active,6.221848749616356
CHEMBL3134114,active,6.823908740944319
CHEMBL3134112,active,7.045757490560675
CHEMBL3134109,active,7.397940008672037
CHEMBL3134113,active,7.096910013008056
CHEMBL1444,active,8.958607314841775
CHEMBL3134228,inactive,3.5228787452803374
CHEMBL3219070,active,7.841637507904751
CHEMBL1444,active,7.441291429466834
CHEMBL159073,active,7.397940008672037
CHEMBL1083665,active,7.782516055786093
CHEMBL3219600,active,7.387216143280264
CHEMBL132530,active,6.327902142064283
CHEMBL934,active,inf
CHEMBL3359965,inactive,4.497395374526333
CHEMBL3359959,inactive,4.7578562772989175
CHEMBL3359958,active,6.45717457304082
CHEMBL3359957,active,6.351639989019068
CHEMBL1688901,active,6.782516055786093
CHEMBL1688900,active,6.772113295386326
CHEMBL3359956,active,6.1944991418416
CHEMBL3359955,active,6.2335871528876
CHEMBL3359954,active,6.321481620959886
CHEMBL1688898,active,6.896196279044043
CHEMBL3359953,active,6.412289034981089
CHEMBL1688899,active,6.317854923626168
CHEMBL1688897,active,6.749579997691106
CHEMBL3359952,active,6.260427655549908
CHEMBL1688895,active,6.85078088734462
CHEMBL1688894,active,6.684029654543083
CHEMBL1688892,active,6.628932137728263
CHEMBL1688890,active,6.886056647693163
CHEMBL1688891,active,6.94692155651658
CHEMBL1688893,active,6.943095148663527
CHEMBL225499,active,6.823908740944319
CHEMBL437731,active,7.327902142064283
CHEMBL3099695,active,6.067526235322847
CHEMBL9298,active,8.346787486224656
CHEMBL3315157,inactive,4.46344155742847
CHEMBL465881,inactive,4.507239610973162
CHEMBL9298,active,7.522878745280337
CHEMBL1200374,active,6.045757490560675
CHEMBL3407539,active,6.008773924307505
CHEMBL3407538,active,6.6020599913279625
CHEMBL3407536,active,6.136677139879544
CHEMBL1200374,active,7.301029995663981
CHEMBL3407539,active,6.173925197299173
CHEMBL3407538,active,7.0
CHEMBL3407537,active,6.091514981121351
CHEMBL3407536,active,6.2076083105017466
CHEMBL3415152,inactive,5.0
CHEMBL3415153,inactive,5.0
CHEMBL3415154,inactive,5.0
CHEMBL3415155,inactive,5.0
CHEMBL3415156,inactive,5.0
CHEMBL3415157,inactive,5.0
CHEMBL3415158,inactive,5.0
CHEMBL3415159,inactive,5.0
CHEMBL3415160,inactive,5.0
CHEMBL3415161,inactive,5.0
CHEMBL3415162,inactive,5.0
CHEMBL3415163,inactive,5.0
CHEMBL3415164,inactive,5.0
CHEMBL3415165,inactive,5.0
CHEMBL3415166,inactive,5.0
CHEMBL3415167,inactive,5.0
CHEMBL3415168,inactive,5.0
CHEMBL3415169,inactive,5.0
CHEMBL3415170,inactive,5.0
CHEMBL2331699,inactive,5.0
CHEMBL3415171,inactive,5.0
CHEMBL3415172,inactive,5.0
CHEMBL3313969,inactive,5.0
CHEMBL3415173,inactive,5.0
CHEMBL3415174,inactive,5.0
CHEMBL3415175,inactive,5.0
CHEMBL2165320,active,7.455931955649724
CHEMBL3421765,active,6.835647144215563
CHEMBL3421766,active,7.1249387366083
CHEMBL3421767,active,6.863279432843593
CHEMBL3421779,active,6.782516055786093
CHEMBL3421785,active,6.892790030352131
CHEMBL3421786,active,6.804100347590766
CHEMBL3421764,active,6.349692476868063
CHEMBL3422044,active,6.155522824254319
CHEMBL3422043,active,6.145693958198919
CHEMBL3422042,active,6.7594507517174005
CHEMBL3422041,active,7.772113295386326
CHEMBL3422040,active,7.31069114087638
CHEMBL3422038,active,6.484126156288321
CHEMBL3422037,active,6.583359492661719
CHEMBL3422036,active,6.844663962534939
CHEMBL3422035,active,6.4723700991286615
CHEMBL3422033,active,7.317854923626168
CHEMBL3422032,active,7.274905478918531
CHEMBL3422031,active,6.039529222465701
CHEMBL3422028,active,7.346787486224656
CHEMBL3422045,active,6.30715308072277
CHEMBL3422046,inactive,4.515700160653214
CHEMBL3422052,active,6.308918507877031
CHEMBL2386285,active,6.991399828238082
CHEMBL1444,active,8.275724130399212
CHEMBL2430505,inactive,4.903089986991944
CHEMBL2430497,inactive,4.903089986991944
CHEMBL3264672,inactive,4.903089986991944
CHEMBL3264675,inactive,4.903089986991944
CHEMBL3264684,inactive,4.903089986991944
CHEMBL3264679,inactive,4.903089986991944
CHEMBL3264682,inactive,4.903089986991944
CHEMBL3264681,inactive,4.903089986991944
CHEMBL3264685,inactive,4.903089986991944
CHEMBL3589964,inactive,4.903089986991944
CHEMBL3589965,active,6.698970004336019
CHEMBL1444,active,8.481486060122112
CHEMBL430879,active,7.0
CHEMBL3622054,active,9.55284196865778
CHEMBL3622055,active,9.585026652029182
CHEMBL3622056,active,9.3767507096021
CHEMBL3622057,active,9.346787486224656
CHEMBL3622058,active,9.292429823902063
CHEMBL3622059,active,9.136677139879543
CHEMBL3622060,active,7.823908740944319
CHEMBL3622061,active,8.2839966563652
CHEMBL3622062,active,7.508638306165727
CHEMBL3622063,active,8.67778070526608
CHEMBL3622064,active,9.602059991327964
CHEMBL3622065,active,8.568636235841012
CHEMBL3622066,active,8.638272163982407
CHEMBL3622067,active,8.397940008672037
CHEMBL1444,active,9.050609993355089
CHEMBL518761,active,8.522878745280337
CHEMBL479559,active,8.494850021680094
CHEMBL480321,active,7.844663962534938
CHEMBL224060,active,7.5376020021010435
CHEMBL3622363,active,7.5376020021010435
CHEMBL592131,active,9.920818753952377
CHEMBL597808,active,9.82390874094432
CHEMBL1399,active,8.823908740944319
CHEMBL3622069,active,8.638272163982407
CHEMBL3622070,active,8.455931955649724
CHEMBL3622071,active,8.3767507096021
CHEMBL3622072,active,8.301029995663981
CHEMBL3622073,active,7.684029654543083
CHEMBL3622075,active,8.468521082957745
CHEMBL3622076,active,8.259637310505756
CHEMBL3622077,active,7.5934598195660445
CHEMBL108425,active,9.920818753952377
CHEMBL3623218,active,6.013228265733755
CHEMBL3623217,active,6.769551078621726
CHEMBL3623216,active,6.0
CHEMBL3623215,active,6.292429823902063
CHEMBL3623214,active,6.795880017344075
CHEMBL3623213,active,6.7447274948966935
CHEMBL3621226,active,6.657577319177793
CHEMBL3623209,active,6.6020599913279625
CHEMBL3623208,active,6.376750709602099
CHEMBL3623219,active,6.318758762624412
CHEMBL3623222,inactive,4.356547323513812
CHEMBL3623223,active,6.327902142064283
CHEMBL2179110,active,7.920818753952375
CHEMBL3219600,active,7.387216143280264
CHEMBL293122,active,6.301029995663981
CHEMBL3623225,active,7.0
CHEMBL41761,active,7.397940008672037
CHEMBL117,active,6.301029995663981
CHEMBL50,inactive,4.920818753952375
CHEMBL131921,inactive,3.94692155651658
CHEMBL294361,active,7.522878745280337
CHEMBL3623226,active,6.721246399047171
CHEMBL294361,inactive,5.0
CHEMBL188664,inactive,3.677780705266081
CHEMBL3623227,active,7.387216143280264
CHEMBL3623228,inactive,4.91721462968355
CHEMBL421149,active,7.366531544420414
CHEMBL159073,active,7.397940008672037
CHEMBL437731,active,7.292429823902063
CHEMBL518761,active,8.522878745280337
CHEMBL3623231,active,10.0
CHEMBL3623232,active,9.69897000433602
CHEMBL3623220,inactive,4.508638306165727
CHEMBL3623221,inactive,4.552841968657781
CHEMBL3622434,active,7.67778070526608
CHEMBL3622437,inactive,5.0
CHEMBL2331704,inactive,4.95233580539844
CHEMBL3622445,inactive,4.522878745280337
CHEMBL3752414,active,6.161150909262744
CHEMBL3753169,active,7.050609993355087
CHEMBL3753307,active,6.259637310505756
CHEMBL3753403,active,6.6020599913279625
CHEMBL3754183,active,6.236572006437063
CHEMBL3753352,active,6.1487416512809245
CHEMBL3753611,active,6.853871964321762
CHEMBL3754241,active,6.721246399047171
CHEMBL484584,active,6.275724130399211
CHEMBL3752892,active,6.096910013008056
CHEMBL3754724,active,6.026872146400302
CHEMBL3754538,active,6.00436480540245
CHEMBL1629804,active,6.886056647693163
CHEMBL1629802,active,6.7447274948966935
CHEMBL1077603,active,6.853871964321762
CHEMBL3623217,active,6.771343041891065
CHEMBL1200374,active,6.638272163982407
CHEMBL3751946,active,6.040958607678906
CHEMBL3752191,inactive,5.0
CHEMBL3623213,active,6.7447274948966935
CHEMBL3623214,active,6.774690718274137
CHEMBL3753842,active,6.3979400086720375
CHEMBL3752381,inactive,4.920818753952375
CHEMBL3623223,active,6.327902142064283
CHEMBL3753182,inactive,4.585026652029182
CHEMBL3752510,active,7.920818753952375
CHEMBL3753104,active,7.301029995663981
CHEMBL3751861,inactive,3.919012953089113
CHEMBL3752637,inactive,4.73118809626022
CHEMBL3623215,active,6.29073003902417
CHEMBL3754157,inactive,4.373659632624958
CHEMBL3751913,active,6.610833915635467
CHEMBL3751984,active,6.627087997029894
CHEMBL3794417,inactive,5.0
CHEMBL3799363,active,6.6020599913279625
CHEMBL3800417,active,6.275724130399211
CHEMBL3798461,active,6.958607314841775
CHEMBL3623223,active,6.327902142064283
CHEMBL3799189,inactive,4.909741947068683
CHEMBL3805021,active,7.275724130399211
CHEMBL3805310,active,7.619788758288394
CHEMBL3805173,active,7.853871964321762
CHEMBL3806301,active,8.045757490560675
CHEMBL3805481,active,7.853871964321762
CHEMBL3805211,active,7.886056647693163
CHEMBL3806151,active,7.267606240177032
CHEMBL3805851,active,8.154901959985743
CHEMBL3804849,active,6.4698003017969175
CHEMBL3805678,active,6.882728704344236
CHEMBL3806282,active,7.102372908709558
CHEMBL3806159,active,7.366531544420414
CHEMBL3806046,active,7.443697499232712
CHEMBL3805839,active,7.337242168318426
CHEMBL3805814,active,8.221848749616356
CHEMBL3805149,active,7.376750709602099
CHEMBL3805048,active,7.292429823902063
CHEMBL3806185,active,7.318758762624412
CHEMBL3804993,active,6.889410289700751
CHEMBL3805657,active,7.318758762624412
CHEMBL3805008,active,7.795880017344075
CHEMBL3805388,active,7.346787486224656
CHEMBL3806075,active,7.67778070526608
CHEMBL3805820,active,7.229147988357855
CHEMBL3805539,active,7.657577319177793
CHEMBL3805733,active,7.853871964321762
CHEMBL1444,active,8.397940008672037
CHEMBL1784801,active,8.045757490560675
CHEMBL100749,active,8.853871964321762
CHEMBL2386284,active,7.522878745280337
CHEMBL489,inactive,3.275724130399211
CHEMBL3818343,active,9.045757490560677
CHEMBL3623232,active,9.69897000433602
CHEMBL3818279,active,6.096910013008056
CHEMBL3623217,active,6.771343041891065
CHEMBL3818442,active,6.29073003902417
CHEMBL3818725,active,6.774690718274137
CHEMBL3819184,active,6.7447274948966935
CHEMBL3623223,active,6.327902142064283
CHEMBL3819549,active,6.346787486224656
CHEMBL3818338,active,6.1249387366083
CHEMBL3818728,active,6.229147988357855
CHEMBL1399,active,8.443697499232712
CHEMBL9298,active,11.397940008672036
CHEMBL132530,active,7.522878745280337
CHEMBL488,inactive,5.0
CHEMBL3818720,active,7.096910013008056
CHEMBL437731,active,7.292429823902063
CHEMBL3623228,inactive,4.91721462968355
CHEMBL3827037,inactive,4.91721462968355
CHEMBL9352,active,6.0
CHEMBL3961452,active,6.542269451754001
CHEMBL3961033,active,6.190238334892875
CHEMBL3944017,active,7.872895201635193
CHEMBL3916057,active,6.7517814388099255
CHEMBL3948254,active,8.05551732784983
CHEMBL3977491,active,6.638272163982407
CHEMBL3350384,active,6.990549104201306
CHEMBL2386285,active,7.114638779968488
CHEMBL149791,inactive,4.604149623981219
CHEMBL3905734,active,7.206209615309182
CHEMBL3984531,active,6.656000930942839
CHEMBL1444,active,8.275724130399212
CHEMBL3983734,active,6.013228265733755
CHEMBL3964421,inactive,5.0
CHEMBL3938615,active,6.102372908709558
CHEMBL3980889,active,6.0
CHEMBL3960724,inactive,5.0
CHEMBL3891718,inactive,5.0
CHEMBL3948337,active,6.102372908709558
CHEMBL3924257,active,6.376750709602099
CHEMBL3919759,active,6.920818753952375
CHEMBL3941042,inactive,4.90204892900585
CHEMBL1444,inactive,4.530177984021837
CHEMBL362968,active,6.23210238398191
CHEMBL381014,active,6.013228265733755
CHEMBL194472,active,6.889410289700751
CHEMBL9298,active,7.522878745280337
CHEMBL205881,active,8.390085589914003
CHEMBL206351,active,6.089375595110798
CHEMBL9298,active,7.522878745280337
CHEMBL9298,active,7.530177984021837
CHEMBL4070331,active,7.542118103266008
CHEMBL4091260,inactive,5.0
CHEMBL4098990,active,7.518557371497695
CHEMBL4099909,inactive,5.0
CHEMBL1650711,inactive,5.0
CHEMBL1650709,inactive,5.0
CHEMBL49732,inactive,5.0
CHEMBL4100188,inactive,5.0
CHEMBL4074186,inactive,5.0
CHEMBL4105495,inactive,5.0
CHEMBL4063099,inactive,5.0
CHEMBL4095313,inactive,5.0
CHEMBL1430816,inactive,5.0
CHEMBL1200374,active,7.371611069949688
CHEMBL1444,inactive,4.530177984021837
CHEMBL106,inactive,4.657577319177793
CHEMBL4077246,inactive,4.0
CHEMBL4129721,inactive,5.0
CHEMBL4126284,inactive,5.0
CHEMBL4128368,active,6.0
CHEMBL4170393,inactive,4.924453038607469
CHEMBL4172955,inactive,4.950781977329818
CHEMBL4175698,inactive,4.815308569182401
CHEMBL4173941,active,6.154901959985743
CHEMBL4161859,active,6.096910013008056
CHEMBL4174670,inactive,4.924453038607469
CHEMBL1444,active,8.721246399047171
CHEMBL1444,active,7.305394801066432
CHEMBL4175438,active,7.29073003902417
CHEMBL4167569,active,7.081445469449727
CHEMBL4171996,active,7.490797477668897
CHEMBL4164126,active,6.583692412940118
CHEMBL4163704,active,7.442492798094342
CHEMBL4174373,active,6.55783391421528
CHEMBL4160335,active,6.963770455913705
CHEMBL4161789,active,6.676541633150532
CHEMBL4176600,active,7.26440110030182
CHEMBL4165988,active,6.662740460249724
CHEMBL4161492,active,7.013676222949234
CHEMBL4169419,active,6.682981898951889
CHEMBL4169808,active,7.85078088734462
CHEMBL4159159,active,6.706637445288554
CHEMBL4173231,active,6.624153563690844
CHEMBL4162931,active,7.2343314452409855
CHEMBL4170868,active,6.169154807691388
CHEMBL1424243,inactive,4.641874714723351
CHEMBL4204862,inactive,4.401100112936117
CHEMBL4207850,inactive,4.939302159646388
CHEMBL1444,active,8.002176919254275
CHEMBL287677,active,6.0999990348465305
CHEMBL446083,active,7.0
CHEMBL4207995,inactive,4.499999953328896
CHEMBL4212612,inactive,4.499999953328896
CHEMBL4211193,inactive,4.70000006855703
CHEMBL4212918,inactive,4.499999953328896
CHEMBL4214618,inactive,4.499999953328896
CHEMBL4207348,inactive,4.70000006855703
CHEMBL165,inactive,4.6020599913279625
CHEMBL264401,inactive,4.301029995663981
CHEMBL1939366,active,6.619788758288394
CHEMBL118266,active,8.397940008672037
CHEMBL1399,active,8.823908740944319
CHEMBL4227385,active,9.3767507096021
CHEMBL4228753,active,6.752468613766431
CHEMBL4227458,active,6.0289747780738345
CHEMBL4228244,active,6.000112931246993
CHEMBL157101,active,6.021600336101002
CHEMBL4129721,inactive,5.0
CHEMBL4126996,inactive,5.0
CHEMBL4288256,inactive,5.0
CHEMBL4126284,inactive,5.0
CHEMBL4128368,active,6.0
CHEMBL4289930,active,6.455931955649724
CHEMBL4516755,active,6.309803919971486
CHEMBL4537791,active,6.795880017344075
CHEMBL4464506,active,6.1249387366083
CHEMBL1371590,active,6.698970004336019
CHEMBL1444,active,8.721246399047171
CHEMBL4449929,active,6.886056647693163
CHEMBL4462178,active,6.6777807052660805
CHEMBL4531367,inactive,4.935542010773082
CHEMBL4556427,active,6.366531544420414
CHEMBL4460718,active,7.301029995663981
CHEMBL4590541,active,7.221848749616356
CHEMBL4444996,active,6.795880017344075
CHEMBL4567479,active,6.552841968657781
CHEMBL4585518,inactive,4.903089986991944
CHEMBL4527809,active,6.180456064458132
CHEMBL4543747,active,6.275724130399211
CHEMBL4446561,active,6.107905397309519
CHEMBL1444,active,8.721246399047171
CHEMBL4570681,active,6.431798275933005
CHEMBL2299368,active,6.096910013008056
CHEMBL1444,active,8.0
CHEMBL4568316,inactive,4.958607314841775
CHEMBL4474808,inactive,4.679853713888946
CHEMBL1991089,inactive,4.020907099361674
CHEMBL4453737,inactive,4.663540266151471
CHEMBL4514728,active,6.978810700930062
CHEMBL4468497,active,6.2839966563652006
CHEMBL487113,active,6.568636235841013
CHEMBL3754471,active,7.221848749616356
CHEMBL4451962,active,6.392544976785332
CHEMBL3751881,active,6.769551078621726
CHEMBL4460869,active,6.756961951313706
CHEMBL4564333,active,6.251811972993799
CHEMBL4575994,active,7.259637310505756
CHEMBL4454575,active,6.958607314841775
CHEMBL4520056,active,6.6777807052660805
CHEMBL4515880,active,6.075720713938118
CHEMBL4520027,active,6.055517327849832
CHEMBL29230,active,6.3979400086720375
CHEMBL29521,active,6.221848749616356
CHEMBL421149,active,7.366531544420414
CHEMBL159073,active,7.397940008672037
CHEMBL31760,active,9.154901959985745
CHEMBL10026,active,6.096910013008056
CHEMBL10137,active,6.2076083105017466
CHEMBL4583456,active,7.040958607678906
CHEMBL4540847,active,7.387216143280264
CHEMBL3622055,active,9.585026652029182
CHEMBL322322,active,8.638272163982407
CHEMBL108483,active,9.086186147616283
CHEMBL3622064,active,9.602059991327964
CHEMBL3622063,active,8.67778070526608
CHEMBL4465348,active,9.69897000433602
CHEMBL1997442,active,7.0
CHEMBL188664,active,6.6777807052660805
CHEMBL108425,active,9.397940008672036
CHEMBL4520995,active,9.920818753952377
CHEMBL3622064,active,9.602059991327964
CHEMBL3622063,active,7.585026652029182
CHEMBL1444,active,8.661543506395395
CHEMBL4563511,active,7.706416486503883
CHEMBL4546916,active,7.135666944966607
CHEMBL4556775,active,7.758951849328356
CHEMBL4560281,active,7.837734385701978
CHEMBL4592407,active,7.5201368869769025
CHEMBL4574913,active,8.044793462458058
CHEMBL4514474,active,7.759950227887352
CHEMBL4526798,active,7.360812440064246
CHEMBL4564168,active,7.230253532820546
CHEMBL4568674,active,7.239728339457937
CHEMBL4575939,active,7.916497380169733
CHEMBL4536893,active,7.400444409014019
CHEMBL4547558,active,7.042249089122721
CHEMBL4547558,active,7.04200982159317
CHEMBL4536893,active,7.400007822415902
CHEMBL4575939,active,7.916855856856948
CHEMBL4568674,active,7.2400301424456925
CHEMBL4564168,active,7.230032198670558
CHEMBL4526798,active,7.361011840656318
CHEMBL4514474,active,7.759950227887352
CHEMBL4574913,active,8.04498609696195
CHEMBL4592407,active,7.519993057042849
CHEMBL4560281,active,7.838033383635925
CHEMBL4556775,active,7.758951849328356
CHEMBL4546916,active,7.136023216095613
CHEMBL4563511,active,7.705974905904677
CHEMBL1444,active,8.661942124580245
CHEMBL1444,active,8.0
CHEMBL4632445,active,6.113509274827518
CHEMBL149791,inactive,4.603800652904264
CHEMBL4763409,inactive,4.892790030352131
CHEMBL4777271,active,8.321481620959887
CHEMBL4797578,active,6.863279432843593
CHEMBL4747849,inactive,4.818156412055227
CHEMBL4780337,active,7.221848749616356
CHEMBL4749692,inactive,4.903089986991944
CHEMBL4743255,inactive,4.764471553092451
CHEMBL4753594,active,7.025028005701931
CHEMBL4752568,inactive,4.847711655616943
CHEMBL4760286,active,7.440093374963888
CHEMBL4755831,active,8.280668713016274
CHEMBL4750835,active,6.982966660701219
CHEMBL4745681,active,7.752026733638194
CHEMBL4778401,active,7.218963061378868
CHEMBL4761359,active,6.357535479757878
CHEMBL4858552,active,6.086186147616283
CHEMBL4874326,active,6.0655015487564325
CHEMBL165,inactive,4.096910013008056
CHEMBL69011,inactive,4.657577319177793
CHEMBL4866633,inactive,4.928117992693875
CHEMBL4859743,inactive,4.97061622231479
CHEMBL4863718,inactive,4.982966660701219
CHEMBL1200374,active,7.638272163982407
CHEMBL1444,active,9.0
CHEMBL5077976,inactive,5.0
CHEMBL5075144,active,6.021363051615525
CHEMBL5082681,active,6.224753740259764
CHEMBL5080066,active,7.638272163982407
CHEMBL5069811,active,6.064996848546345
CHEMBL5072101,active,7.455931955649724
CHEMBL5092560,active,6.045757490560675
CHEMBL5074047,active,7.2839966563652
CHEMBL5081446,active,7.200659450546418
CHEMBL1093458,inactive,5.0
CHEMBL1444,active,8.397940008672037
CHEMBL5195433,active,8.638272163982407
CHEMBL1444,active,8.55284196865778
CHEMBL185,active,6.200659450546418
CHEMBL132530,active,7.522878745280337
CHEMBL1399,active,8.096910013008056
CHEMBL488,inactive,5.0
CHEMBL1444,active,8.698970004336019
CHEMBL1200374,active,7.823908740944319
CHEMBL16782,active,6.292429823902063
CHEMBL446706,active,9.102372908709558
CHEMBL382902,active,9.327902142064282
CHEMBL5205534,active,8.559090917934782
CHEMBL5178202,active,8.246416941107093
CHEMBL5186519,active,8.69680394257951
CHEMBL5204674,active,7.676747899828313
CHEMBL5175025,active,7.519274621011513
CHEMBL5185187,active,6.0
CHEMBL5177518,active,6.0
CHEMBL1444,active,9.154901959985745
CHEMBL5184004,active,9.337242168318426
CHEMBL5197552,active,8.987162775294827
CHEMBL5174567,active,9.275724130399212
CHEMBL5175340,active,9.4089353929735
CHEMBL198291,active,9.82390874094432
CHEMBL5173597,active,8.387216143280265
CHEMBL5177269,active,9.292429823902063
CHEMBL202226,active,9.2518119729938
CHEMBL197650,active,9.958607314841776
CHEMBL5203413,active,10.045757490560677
CHEMBL5179009,active,9.142667503568733
CHEMBL2179110,active,7.928117992693875
CHEMBL4634777,active,9.113509274827518
CHEMBL4639677,active,11.0
CHEMBL4632445,active,11.0
CHEMBL1200374,active,7.300162274132754
CHEMBL5184829,inactive,5.0
CHEMBL5176279,active,7.508638306165727
CHEMBL5177928,active,7.376750709602099
CHEMBL1444,active,7.585026652029182
CHEMBL108425,active,9.30102999566398
CHEMBL108483,active,9.086186147616283
CHEMBL372999,active,9.130768280269024
CHEMBL202612,active,9.337242168318426
CHEMBL5271052,active,9.397940008672036
CHEMBL5278036,active,8.721246399047171
CHEMBL5270023,active,8.0
CHEMBL5272700,active,8.978810700930062
CHEMBL5283822,active,9.080921907623926
CHEMBL5287457,active,8.0
CHEMBL5274335,active,8.0
CHEMBL5280326,active,9.036212172654444
CHEMBL5277776,active,8.309803919971486
CHEMBL5265932,active,8.0
CHEMBL1444,active,9.154901959985745
CHEMBL5281972,active,8.638272163982407
CHEMBL5271636,active,8.481486060122112
CHEMBL1444,active,8.55284196865778
CHEMBL165,inactive,4.647817481888637
CHEMBL296411,inactive,4.866461091629782
CHEMBL3132924,inactive,4.070581074285707
CHEMBL132530,active,6.431997862495385
CHEMBL3753307,active,6.260000690598032
CHEMBL5268471,inactive,4.9210001097592295
CHEMBL5286895,inactive,4.958999936548504
CHEMBL3752414,active,6.602007879116804
CHEMBL3753403,active,6.602007879116804
CHEMBL5270517,active,6.222000779291768
CHEMBL3753169,active,7.051000545973047
CHEMBL3754174,inactive,4.927999865939462
CHEMBL3751945,inactive,4.927999865939462
CHEMBL3752976,inactive,4.815000130956587
CHEMBL3623219,active,6.319003122003004
CHEMBL3623218,active,6.0
CHEMBL3752414,active,6.336996766870358
CHEMBL3754505,active,6.222000779291768
CHEMBL5290960,active,6.309998953116936
CHEMBL5269293,active,6.031998310812419
CHEMBL3753089,active,6.180002266489224
CHEMBL3754054,active,6.763992073967879
CHEMBL3752591,active,6.634998997371256
CHEMBL3754259,active,7.777023550106609
